time,lat,lon,depth,synechococcus_abundance,Unit,picoprokaryote,picoprokaryote_std,target_unit
1987-09-17T00:00:00,19.53,-59.42,0.0,4124.0,[cells/ml],,, [mmol C/m^3]
1987-09-17T00:00:00,19.53,-59.42,30.0,2154.0,[cells/ml],,, [mmol C/m^3]
1987-09-17T00:00:00,19.53,-59.42,50.0,2290.0,[cells/ml],,, [mmol C/m^3]
1987-09-17T00:00:00,19.53,-59.42,70.0,2068.0,[cells/ml],,, [mmol C/m^3]
1987-09-17T00:00:00,19.53,-59.42,90.0,1434.0,[cells/ml],,, [mmol C/m^3]
1987-09-17T00:00:00,19.53,-59.42,110.0,816.0,[cells/ml],,, [mmol C/m^3]
1987-09-17T00:00:00,19.53,-59.42,130.0,1239.0,[cells/ml],,, [mmol C/m^3]
1987-09-17T00:00:00,19.53,-59.42,150.0,62.0,[cells/ml],,, [mmol C/m^3]
1987-09-17T00:00:00,19.53,-59.42,170.0,105.0,[cells/ml],,, [mmol C/m^3]
1987-09-17T00:00:00,19.53,-59.42,190.0,63.0,[cells/ml],,, [mmol C/m^3]
1987-09-17T00:00:00,19.53,-59.42,210.0,23.0,[cells/ml],,, [mmol C/m^3]
1987-09-18T00:00:00,21.72,-61.52,5.0,5158.0,[cells/ml],,, [mmol C/m^3]
1987-09-18T00:00:00,21.72,-61.52,50.0,4238.0,[cells/ml],,, [mmol C/m^3]
1987-09-18T00:00:00,21.72,-61.52,70.0,2712.0,[cells/ml],,, [mmol C/m^3]
1987-09-18T00:00:00,21.72,-61.52,90.0,3013.0,[cells/ml],,, [mmol C/m^3]
1987-09-18T00:00:00,21.72,-61.52,100.0,2930.0,[cells/ml],,, [mmol C/m^3]
1987-09-18T00:00:00,21.72,-61.52,110.0,1613.0,[cells/ml],,, [mmol C/m^3]
1987-09-18T00:00:00,21.72,-61.52,120.0,1215.0,[cells/ml],,, [mmol C/m^3]
1987-09-18T00:00:00,21.72,-61.52,130.0,457.0,[cells/ml],,, [mmol C/m^3]
1987-09-18T00:00:00,21.72,-61.52,140.0,98.0,[cells/ml],,, [mmol C/m^3]
1987-09-18T00:00:00,21.72,-61.52,150.0,21.0,[cells/ml],,, [mmol C/m^3]
1987-09-18T00:00:00,21.72,-61.52,160.0,6.0,[cells/ml],,, [mmol C/m^3]
1987-09-18T00:00:00,21.72,-61.52,170.0,0.0,[cells/ml],,, [mmol C/m^3]
1987-09-18T00:00:00,21.72,-61.52,180.0,0.0,[cells/ml],,, [mmol C/m^3]
1987-09-18T00:00:00,21.72,-61.52,190.0,0.0,[cells/ml],,, [mmol C/m^3]
1987-09-18T00:00:00,21.72,-61.52,200.0,0.0,[cells/ml],,, [mmol C/m^3]
1987-09-18T00:00:00,21.72,-61.52,210.0,0.0,[cells/ml],,, [mmol C/m^3]
1987-09-18T00:00:00,21.72,-61.52,220.0,0.0,[cells/ml],,, [mmol C/m^3]
1987-09-18T00:00:00,21.72,-61.52,250.0,0.0,[cells/ml],,, [mmol C/m^3]
1987-09-19T00:00:00,23.73,-63.47,5.0,5071.0,[cells/ml],,, [mmol C/m^3]
1987-09-19T00:00:00,23.73,-63.47,30.0,4996.0,[cells/ml],,, [mmol C/m^3]
1987-09-19T00:00:00,23.73,-63.47,50.0,1778.0,[cells/ml],,, [mmol C/m^3]
1987-09-19T00:00:00,23.73,-63.47,70.0,1886.0,[cells/ml],,, [mmol C/m^3]
1987-09-19T00:00:00,23.73,-63.47,80.0,2294.0,[cells/ml],,, [mmol C/m^3]
1987-09-19T00:00:00,23.73,-63.47,90.0,2318.0,[cells/ml],,, [mmol C/m^3]
1987-09-19T00:00:00,23.73,-63.47,100.0,2078.0,[cells/ml],,, [mmol C/m^3]
1987-09-19T00:00:00,23.73,-63.47,110.0,675.0,[cells/ml],,, [mmol C/m^3]
1987-09-19T00:00:00,23.73,-63.47,120.0,276.0,[cells/ml],,, [mmol C/m^3]
1987-09-19T00:00:00,23.73,-63.47,130.0,6.0,[cells/ml],,, [mmol C/m^3]
1987-09-19T00:00:00,23.73,-63.47,140.0,2.0,[cells/ml],,, [mmol C/m^3]
1987-09-19T00:00:00,23.73,-63.47,150.0,4.0,[cells/ml],,, [mmol C/m^3]
1987-09-19T00:00:00,23.73,-63.47,160.0,2.0,[cells/ml],,, [mmol C/m^3]
1987-09-19T00:00:00,23.73,-63.47,170.0,3.0,[cells/ml],,, [mmol C/m^3]
1987-09-19T00:00:00,23.73,-63.47,180.0,2.0,[cells/ml],,, [mmol C/m^3]
1987-09-19T00:00:00,23.73,-63.47,190.0,2.0,[cells/ml],,, [mmol C/m^3]
1987-09-19T00:00:00,23.73,-63.47,200.0,2.0,[cells/ml],,, [mmol C/m^3]
1987-09-19T00:00:00,23.73,-63.47,250.0,0.0,[cells/ml],,, [mmol C/m^3]
1987-09-19T00:00:00,23.73,-63.47,500.0,0.0,[cells/ml],,, [mmol C/m^3]
1987-09-20T00:00:00,26.8,-62.53,5.0,5234.0,[cells/ml],,, [mmol C/m^3]
1987-09-20T00:00:00,26.8,-62.53,30.0,6274.0,[cells/ml],,, [mmol C/m^3]
1987-09-20T00:00:00,26.8,-62.53,50.0,2640.0,[cells/ml],,, [mmol C/m^3]
1987-09-20T00:00:00,26.8,-62.53,70.0,2404.0,[cells/ml],,, [mmol C/m^3]
1987-09-20T00:00:00,26.8,-62.53,80.0,2402.0,[cells/ml],,, [mmol C/m^3]
1987-09-20T00:00:00,26.8,-62.53,90.0,1925.0,[cells/ml],,, [mmol C/m^3]
1987-09-20T00:00:00,26.8,-62.53,100.0,2095.0,[cells/ml],,, [mmol C/m^3]
1987-09-20T00:00:00,26.8,-62.53,110.0,1805.0,[cells/ml],,, [mmol C/m^3]
1987-09-20T00:00:00,26.8,-62.53,120.0,700.0,[cells/ml],,, [mmol C/m^3]
1987-09-20T00:00:00,26.8,-62.53,130.0,40.0,[cells/ml],,, [mmol C/m^3]
1987-09-20T00:00:00,26.8,-62.53,140.0,15.0,[cells/ml],,, [mmol C/m^3]
1987-09-20T00:00:00,26.8,-62.53,150.0,0.0,[cells/ml],,, [mmol C/m^3]
1987-09-20T00:00:00,26.8,-62.53,160.0,0.0,[cells/ml],,, [mmol C/m^3]
1987-09-20T00:00:00,26.8,-62.53,170.0,0.0,[cells/ml],,, [mmol C/m^3]
1987-09-20T00:00:00,26.8,-62.53,180.0,0.0,[cells/ml],,, [mmol C/m^3]
1987-09-20T00:00:00,26.8,-62.53,190.0,0.0,[cells/ml],,, [mmol C/m^3]
1987-09-20T00:00:00,26.8,-62.53,200.0,0.0,[cells/ml],,, [mmol C/m^3]
1987-09-20T00:00:00,26.8,-62.53,220.0,0.0,[cells/ml],,, [mmol C/m^3]
1987-09-20T00:00:00,26.8,-62.53,250.0,0.0,[cells/ml],,, [mmol C/m^3]
1987-09-21T00:00:00,29.62,-61.68,5.0,5460.0,[cells/ml],,, [mmol C/m^3]
1987-09-21T00:00:00,29.62,-61.68,30.0,5655.0,[cells/ml],,, [mmol C/m^3]
1987-09-21T00:00:00,29.62,-61.68,100.0,345.0,[cells/ml],,, [mmol C/m^3]
1987-09-21T00:00:00,29.62,-61.68,110.0,95.0,[cells/ml],,, [mmol C/m^3]
1987-09-21T00:00:00,29.62,-61.68,120.0,30.0,[cells/ml],,, [mmol C/m^3]
1987-09-21T00:00:00,29.62,-61.68,130.0,50.0,[cells/ml],,, [mmol C/m^3]
1987-09-21T00:00:00,29.62,-61.68,140.0,20.0,[cells/ml],,, [mmol C/m^3]
1987-09-21T00:00:00,29.62,-61.68,160.0,0.0,[cells/ml],,, [mmol C/m^3]
1987-09-21T00:00:00,29.62,-61.68,180.0,0.0,[cells/ml],,, [mmol C/m^3]
1987-09-21T00:00:00,29.62,-61.68,200.0,0.0,[cells/ml],,, [mmol C/m^3]
1987-09-22T00:00:00,29.62,-61.7,5.0,5705.0,[cells/ml],,, [mmol C/m^3]
1987-09-22T00:00:00,29.62,-61.7,30.0,3840.0,[cells/ml],,, [mmol C/m^3]
1987-09-22T00:00:00,29.62,-61.7,50.0,2185.0,[cells/ml],,, [mmol C/m^3]
1987-09-22T00:00:00,29.62,-61.7,100.0,735.0,[cells/ml],,, [mmol C/m^3]
1987-09-22T00:00:00,29.62,-61.7,110.0,5.0,[cells/ml],,, [mmol C/m^3]
1987-09-22T00:00:00,29.62,-61.7,120.0,10.0,[cells/ml],,, [mmol C/m^3]
1987-09-22T00:00:00,29.62,-61.7,130.0,0.0,[cells/ml],,, [mmol C/m^3]
1987-09-22T00:00:00,29.62,-61.7,140.0,10.0,[cells/ml],,, [mmol C/m^3]
1987-09-22T00:00:00,29.62,-61.7,150.0,5.0,[cells/ml],,, [mmol C/m^3]
1987-09-22T00:00:00,29.62,-61.7,160.0,0.0,[cells/ml],,, [mmol C/m^3]
1987-09-22T00:00:00,29.62,-61.7,200.0,0.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,5.0,4113.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,5.0,4068.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,5.0,6315.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,5.0,4330.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,30.0,2438.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,30.0,2198.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,30.0,3520.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,30.0,3550.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,50.0,4013.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,50.0,2835.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,50.0,2285.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,50.0,2505.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,100.0,605.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,100.0,365.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,100.0,383.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,100.0,445.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,110.0,40.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,110.0,75.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,110.0,5.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,120.0,13.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,120.0,18.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,120.0,8.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,120.0,20.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,130.0,0.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,130.0,0.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,130.0,5.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,130.0,35.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,140.0,3.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,140.0,5.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,140.0,5.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,140.0,10.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,150.0,0.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,150.0,10.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,150.0,3.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,150.0,0.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,160.0,0.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,160.0,10.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,160.0,8.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,160.0,15.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,200.0,18.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,200.0,13.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,200.0,15.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,200.0,5.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.52,-62.18,5.0,4795.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.52,-62.18,5.0,5535.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.52,-62.18,30.0,3285.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.52,-62.18,30.0,3380.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.52,-62.18,50.0,2935.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.52,-62.18,50.0,2730.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.52,-62.18,100.0,105.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.52,-62.18,100.0,675.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.52,-62.18,110.0,40.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.52,-62.18,120.0,5.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.52,-62.18,120.0,10.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.52,-62.18,130.0,15.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.52,-62.18,130.0,15.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.52,-62.18,140.0,5.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.52,-62.18,140.0,0.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.52,-62.18,150.0,5.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.52,-62.18,150.0,5.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.52,-62.18,160.0,5.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.52,-62.18,160.0,15.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.52,-62.18,200.0,0.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.52,-62.18,200.0,5.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.62,-61.72,5.0,5470.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.62,-61.72,5.0,4965.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.62,-61.72,30.0,4840.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.62,-61.72,30.0,2530.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.62,-61.72,50.0,2945.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.62,-61.72,50.0,2430.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.62,-61.72,100.0,540.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.62,-61.72,100.0,0.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.62,-61.72,110.0,30.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.62,-61.72,110.0,0.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.62,-61.72,120.0,20.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.62,-61.72,120.0,0.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.62,-61.72,130.0,5.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.62,-61.72,130.0,0.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.62,-61.72,140.0,0.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.62,-61.72,140.0,5.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.62,-61.72,150.0,5.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.62,-61.72,150.0,5.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.62,-61.72,160.0,5.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.62,-61.72,160.0,0.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.62,-61.72,200.0,5.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.62,-61.72,200.0,5.0,[cells/ml],,, [mmol C/m^3]
1987-09-25T00:00:00,29.45,-62.42,5.0,4415.0,[cells/ml],,, [mmol C/m^3]
1987-09-25T00:00:00,29.45,-62.42,30.0,4045.0,[cells/ml],,, [mmol C/m^3]
1987-09-25T00:00:00,29.45,-62.42,50.0,2475.0,[cells/ml],,, [mmol C/m^3]
1987-09-25T00:00:00,29.45,-62.42,100.0,210.0,[cells/ml],,, [mmol C/m^3]
1987-09-25T00:00:00,29.45,-62.42,110.0,20.0,[cells/ml],,, [mmol C/m^3]
1987-09-25T00:00:00,29.45,-62.42,130.0,0.0,[cells/ml],,, [mmol C/m^3]
1987-09-25T00:00:00,29.45,-62.42,140.0,0.0,[cells/ml],,, [mmol C/m^3]
1987-09-25T00:00:00,29.45,-62.42,150.0,0.0,[cells/ml],,, [mmol C/m^3]
1987-09-25T00:00:00,29.45,-62.42,160.0,0.0,[cells/ml],,, [mmol C/m^3]
1987-09-25T00:00:00,29.45,-62.42,200.0,0.0,[cells/ml],,, [mmol C/m^3]
1987-09-26T00:00:00,29.62,-61.72,5.0,6705.0,[cells/ml],,, [mmol C/m^3]
1987-09-26T00:00:00,29.62,-61.72,30.0,5665.0,[cells/ml],,, [mmol C/m^3]
1987-09-26T00:00:00,29.62,-61.72,50.0,2740.0,[cells/ml],,, [mmol C/m^3]
1987-09-26T00:00:00,29.62,-61.72,60.0,2715.0,[cells/ml],,, [mmol C/m^3]
1987-09-26T00:00:00,29.62,-61.72,70.0,2555.0,[cells/ml],,, [mmol C/m^3]
1987-09-26T00:00:00,29.62,-61.72,80.0,2470.0,[cells/ml],,, [mmol C/m^3]
1987-09-26T00:00:00,29.62,-61.72,90.0,1110.0,[cells/ml],,, [mmol C/m^3]
1987-09-26T00:00:00,29.62,-61.72,100.0,115.0,[cells/ml],,, [mmol C/m^3]
1987-09-26T00:00:00,29.62,-61.72,110.0,70.0,[cells/ml],,, [mmol C/m^3]
1987-09-26T00:00:00,29.62,-61.72,120.0,5.0,[cells/ml],,, [mmol C/m^3]
1987-09-26T00:00:00,29.62,-61.72,130.0,5.0,[cells/ml],,, [mmol C/m^3]
1987-09-26T00:00:00,29.62,-61.72,140.0,5.0,[cells/ml],,, [mmol C/m^3]
1987-09-26T00:00:00,29.62,-61.72,150.0,25.0,[cells/ml],,, [mmol C/m^3]
1987-09-26T00:00:00,29.62,-61.72,160.0,0.0,[cells/ml],,, [mmol C/m^3]
1987-09-26T00:00:00,29.62,-61.72,180.0,10.0,[cells/ml],,, [mmol C/m^3]
1987-09-26T00:00:00,29.62,-61.72,200.0,15.0,[cells/ml],,, [mmol C/m^3]
1987-10-04T00:00:00,27.925,-62.485,5.0,6780.0,[cells/ml],,, [mmol C/m^3]
1987-10-04T00:00:00,27.925,-62.485,40.0,2920.0,[cells/ml],,, [mmol C/m^3]
1987-10-04T00:00:00,27.925,-62.485,80.0,1435.0,[cells/ml],,, [mmol C/m^3]
1987-10-04T00:00:00,27.925,-62.485,100.0,105.0,[cells/ml],,, [mmol C/m^3]
1987-10-05T00:00:00,26.23,-63.25,5.0,5840.0,[cells/ml],,, [mmol C/m^3]
1987-10-05T00:00:00,26.23,-63.25,40.0,5060.0,[cells/ml],,, [mmol C/m^3]
1987-10-05T00:00:00,26.23,-63.25,70.0,3310.0,[cells/ml],,, [mmol C/m^3]
1987-10-05T00:00:00,26.23,-63.25,90.0,2185.0,[cells/ml],,, [mmol C/m^3]
1987-10-05T00:00:00,26.23,-63.25,100.0,1860.0,[cells/ml],,, [mmol C/m^3]
1987-10-05T00:00:00,26.23,-63.25,110.0,1635.0,[cells/ml],,, [mmol C/m^3]
1987-10-05T00:00:00,26.23,-63.25,120.0,525.0,[cells/ml],,, [mmol C/m^3]
1987-10-05T00:00:00,26.23,-63.25,130.0,35.0,[cells/ml],,, [mmol C/m^3]
1987-10-05T00:00:00,26.23,-63.25,140.0,5.0,[cells/ml],,, [mmol C/m^3]
1987-10-05T00:00:00,26.23,-63.25,150.0,10.0,[cells/ml],,, [mmol C/m^3]
1987-10-05T00:00:00,26.23,-63.25,200.0,0.0,[cells/ml],,, [mmol C/m^3]
1987-10-06T00:00:00,26.28,-63.25,5.0,6020.0,[cells/ml],,, [mmol C/m^3]
1987-10-06T00:00:00,26.28,-63.25,50.0,1860.0,[cells/ml],,, [mmol C/m^3]
1987-10-06T00:00:00,26.28,-63.25,70.0,1965.0,[cells/ml],,, [mmol C/m^3]
1987-10-06T00:00:00,26.28,-63.25,90.0,2540.0,[cells/ml],,, [mmol C/m^3]
1987-10-06T00:00:00,26.28,-63.25,100.0,2245.0,[cells/ml],,, [mmol C/m^3]
1987-10-06T00:00:00,26.28,-63.25,110.0,1220.0,[cells/ml],,, [mmol C/m^3]
1987-10-06T00:00:00,26.28,-63.25,120.0,420.0,[cells/ml],,, [mmol C/m^3]
1987-10-06T00:00:00,26.28,-63.25,130.0,135.0,[cells/ml],,, [mmol C/m^3]
1987-10-06T00:00:00,26.28,-63.25,140.0,10.0,[cells/ml],,, [mmol C/m^3]
1987-10-06T00:00:00,26.28,-63.25,150.0,5.0,[cells/ml],,, [mmol C/m^3]
1987-10-06T00:00:00,26.28,-63.25,200.0,0.0,[cells/ml],,, [mmol C/m^3]
1987-10-07T00:00:00,26.3,-63.27,5.0,6660.0,[cells/ml],,, [mmol C/m^3]
1987-10-07T00:00:00,26.3,-63.27,50.0,3155.0,[cells/ml],,, [mmol C/m^3]
1987-10-07T00:00:00,26.3,-63.27,70.0,2440.0,[cells/ml],,, [mmol C/m^3]
1987-10-07T00:00:00,26.3,-63.27,90.0,2760.0,[cells/ml],,, [mmol C/m^3]
1987-10-07T00:00:00,26.3,-63.27,100.0,2470.0,[cells/ml],,, [mmol C/m^3]
1987-10-07T00:00:00,26.3,-63.27,110.0,1610.0,[cells/ml],,, [mmol C/m^3]
1987-10-07T00:00:00,26.3,-63.27,120.0,750.0,[cells/ml],,, [mmol C/m^3]
1987-10-07T00:00:00,26.3,-63.27,130.0,225.0,[cells/ml],,, [mmol C/m^3]
1987-10-07T00:00:00,26.3,-63.27,140.0,45.0,[cells/ml],,, [mmol C/m^3]
1987-10-07T00:00:00,26.3,-63.27,150.0,25.0,[cells/ml],,, [mmol C/m^3]
1987-10-07T00:00:00,26.3,-63.27,200.0,0.0,[cells/ml],,, [mmol C/m^3]
1987-10-08T00:00:00,26.3,-63.32,5.0,5390.0,[cells/ml],,, [mmol C/m^3]
1987-10-08T00:00:00,26.3,-63.32,50.0,2505.0,[cells/ml],,, [mmol C/m^3]
1987-10-08T00:00:00,26.3,-63.32,70.0,1975.0,[cells/ml],,, [mmol C/m^3]
1987-10-08T00:00:00,26.3,-63.32,90.0,2570.0,[cells/ml],,, [mmol C/m^3]
1987-10-08T00:00:00,26.3,-63.32,100.0,2405.0,[cells/ml],,, [mmol C/m^3]
1987-10-08T00:00:00,26.3,-63.32,110.0,1985.0,[cells/ml],,, [mmol C/m^3]
1987-10-08T00:00:00,26.3,-63.32,120.0,430.0,[cells/ml],,, [mmol C/m^3]
1987-10-08T00:00:00,26.3,-63.32,130.0,90.0,[cells/ml],,, [mmol C/m^3]
1987-10-08T00:00:00,26.3,-63.32,140.0,40.0,[cells/ml],,, [mmol C/m^3]
1987-10-08T00:00:00,26.3,-63.32,150.0,10.0,[cells/ml],,, [mmol C/m^3]
1987-10-08T00:00:00,26.3,-63.32,200.0,0.0,[cells/ml],,, [mmol C/m^3]
1987-10-09T00:00:00,26.3,-63.43,5.0,6050.0,[cells/ml],,, [mmol C/m^3]
1987-10-09T00:00:00,26.3,-63.43,90.0,2650.0,[cells/ml],,, [mmol C/m^3]
1987-10-09T00:00:00,26.3,-63.43,95.0,2835.0,[cells/ml],,, [mmol C/m^3]
1987-10-09T00:00:00,26.3,-63.43,100.0,2315.0,[cells/ml],,, [mmol C/m^3]
1987-10-09T00:00:00,26.3,-63.43,105.0,1905.0,[cells/ml],,, [mmol C/m^3]
1987-10-09T00:00:00,26.3,-63.43,110.0,1960.0,[cells/ml],,, [mmol C/m^3]
1987-10-09T00:00:00,26.3,-63.43,115.0,1545.0,[cells/ml],,, [mmol C/m^3]
1987-10-09T00:00:00,26.3,-63.43,120.0,990.0,[cells/ml],,, [mmol C/m^3]
1987-10-09T00:00:00,26.3,-63.43,125.0,500.0,[cells/ml],,, [mmol C/m^3]
1987-10-09T00:00:00,26.3,-63.43,130.0,285.0,[cells/ml],,, [mmol C/m^3]
1987-10-09T00:00:00,26.3,-63.43,135.0,150.0,[cells/ml],,, [mmol C/m^3]
1987-10-09T00:00:00,26.3,-63.43,140.0,85.0,[cells/ml],,, [mmol C/m^3]
1987-10-11T00:00:00,21.38,-61.0,5.0,4920.0,[cells/ml],,, [mmol C/m^3]
1987-10-11T00:00:00,21.38,-61.0,30.0,3535.0,[cells/ml],,, [mmol C/m^3]
1987-10-11T00:00:00,21.38,-61.0,70.0,2700.0,[cells/ml],,, [mmol C/m^3]
1987-10-11T00:00:00,21.38,-61.0,90.0,2445.0,[cells/ml],,, [mmol C/m^3]
1987-10-11T00:00:00,21.38,-61.0,100.0,2490.0,[cells/ml],,, [mmol C/m^3]
1987-10-11T00:00:00,21.38,-61.0,110.0,1925.0,[cells/ml],,, [mmol C/m^3]
1987-10-11T00:00:00,21.38,-61.0,120.0,2175.0,[cells/ml],,, [mmol C/m^3]
1987-10-11T00:00:00,21.38,-61.0,130.0,615.0,[cells/ml],,, [mmol C/m^3]
1987-10-11T00:00:00,21.38,-61.0,140.0,485.0,[cells/ml],,, [mmol C/m^3]
1987-10-11T00:00:00,21.38,-61.0,200.0,10.0,[cells/ml],,, [mmol C/m^3]
1988-12-29T00:00:00,40.95,6.0,3.0,30820.0,[cells/ml],,, [mmol C/m^3]
1988-12-29T00:00:00,40.95,6.0,10.0,30364.0,[cells/ml],,, [mmol C/m^3]
1988-12-29T00:00:00,40.95,6.0,20.0,29936.0,[cells/ml],,, [mmol C/m^3]
1988-12-29T00:00:00,40.95,6.0,30.0,28080.0,[cells/ml],,, [mmol C/m^3]
1988-12-29T00:00:00,40.95,6.0,40.0,11304.0,[cells/ml],,, [mmol C/m^3]
1988-12-29T00:00:00,40.95,6.0,51.0,1936.0,[cells/ml],,, [mmol C/m^3]
