time,lat,lon,depth,Syn_abundance,Unit,picoprokaryote,picoprokaryote_std,target_unit
2003-04-10T12:00:00,-23.906,-24.999,173.468,0.0004666666666666666,[cells/mL (X 10^5),0.02778350468724966,0.004541272333632021, [mmol C/m^3]
2003-04-10T12:00:00,-23.906,-24.999,203.439,0.0002,[cells/mL (X 10^5),,, [mmol C/m^3]
2003-05-10T11:54:00,-27.915,-24.996,9.89,0.0246,[cells/mL (X 10^5),0.20321248471736908,0.003848297260210888, [mmol C/m^3]
2003-05-10T11:54:00,-27.915,-24.996,23.05,0.022,[cells/mL (X 10^5),0.20223447680473328,0.0037581318838131386, [mmol C/m^3]
2003-05-10T11:54:00,-27.915,-24.996,38.585,0.02053333333333333,[cells/mL (X 10^5),0.20143349468708038,0.0036970184860118755, [mmol C/m^3]
2003-05-10T11:54:00,-27.915,-24.996,69.281,0.0198,[cells/mL (X 10^5),0.1784314252436161,0.009025156410306632, [mmol C/m^3]
2003-05-10T11:54:00,-27.915,-24.996,103.471,0.015133333333333332,[cells/mL (X 10^5),0.13492856919765472,0.003154047671922209, [mmol C/m^3]
2003-05-10T11:54:00,-27.915,-24.996,133.679,0.0061401557285873185,[cells/mL (X 10^5),,, [mmol C/m^3]
2003-05-10T11:54:00,-27.915,-24.996,153.83700000000005,0.0013333333333333329,[cells/mL (X 10^5),0.02263240166939795,0.007244486757819326, [mmol C/m^3]
2003-05-10T11:54:00,-27.915,-24.996,163.832,0.0006666666666666668,[cells/mL (X 10^5),,, [mmol C/m^3]
2003-05-10T11:54:00,-27.915,-24.996,229.552,0.0005333333333333335,[cells/mL (X 10^5),,, [mmol C/m^3]
2003-06-10T11:55:00,-30.867,-28.439,8.767000000000001,0.03940677966101695,[cells/mL (X 10^5),0.22100373357534409,0.011204431760137367, [mmol C/m^3]
2003-06-10T11:55:00,-30.867,-28.439,20.028,0.03688311688311688,[cells/mL (X 10^5),0.21823150105774403,0.010740246608106347, [mmol C/m^3]
2003-06-10T11:55:00,-30.867,-28.439,33.993,0.05123287671232877,[cells/mL (X 10^5),0.21596102230250835,0.010668041791264854, [mmol C/m^3]
2003-06-10T11:55:00,-30.867,-28.439,58.184,0.03777777777777778,[cells/mL (X 10^5),0.20520115457475185,0.010414972382626989, [mmol C/m^3]
2003-06-10T11:55:00,-30.867,-28.439,82.413,0.03981308411214953,[cells/mL (X 10^5),0.08411802258342505,0.013799018511393611, [mmol C/m^3]
2003-06-10T11:55:00,-30.867,-28.439,102.016,0.0580891719745223,[cells/mL (X 10^5),0.028892902424558997,0.009261521911202216, [mmol C/m^3]
2003-06-10T11:55:00,-30.867,-28.439,132.85,0.0326,[cells/mL (X 10^5),,, [mmol C/m^3]
2003-06-10T11:55:00,-30.867,-28.439,162.702,0.01,[cells/mL (X 10^5),,, [mmol C/m^3]
2003-06-10T11:55:00,-30.867,-28.439,203.084,0.0005194805194805195,[cells/mL (X 10^5),,, [mmol C/m^3]
2003-07-10T11:50:00,-33.809,-32.069,11.001,0.07446666666666668,[cells/mL (X 10^5),0.18788808956742287,0.019111290131372687, [mmol C/m^3]
2003-07-10T11:50:00,-33.809,-32.069,19.008,0.0784,[cells/mL (X 10^5),0.18788808956742287,0.019111290131372687, [mmol C/m^3]
2003-07-10T11:50:00,-33.809,-32.069,32.038000000000004,0.0742,[cells/mL (X 10^5),0.17473875358700752,0.013007063438415283, [mmol C/m^3]
2003-07-10T11:50:00,-33.809,-32.069,52.154,0.0918,[cells/mL (X 10^5),0.13955165538936853,0.017228060872070423, [mmol C/m^3]
2003-07-10T11:50:00,-33.809,-32.069,72.343,0.10826666666666668,[cells/mL (X 10^5),0.11198803875595331,0.01923514471941854, [mmol C/m^3]
2003-07-10T11:50:00,-33.809,-32.069,82.28,0.06133333333333332,[cells/mL (X 10^5),0.10210879147052765,0.01801384793805463, [mmol C/m^3]
2003-07-10T11:50:00,-33.809,-32.069,107.54,0.004,[cells/mL (X 10^5),0.049246991984546185,0.017042798619182172, [mmol C/m^3]
2003-07-10T11:50:00,-33.809,-32.069,163.033,0.01809312638580931,[cells/mL (X 10^5),,, [mmol C/m^3]
2003-07-10T11:50:00,-33.809,-32.069,202.942,0.0041333333333333335,[cells/mL (X 10^5),,, [mmol C/m^3]
2003-08-10T04:42:00,-35.62,-34.355,15.969,1.033933333333333,[cells/mL (X 10^5),0.15824489295482635,0.021114232801625103, [mmol C/m^3]
2003-08-10T04:42:00,-35.62,-34.355,25.563,1.1398,[cells/mL (X 10^5),0.1553965974599123,0.020236386429068186, [mmol C/m^3]
2003-08-10T04:42:00,-35.62,-34.355,33.923,1.124333333333333,[cells/mL (X 10^5),0.1513643767684698,0.0185258778319634, [mmol C/m^3]
2003-08-10T04:42:00,-35.62,-34.355,54.473,0.1109333333333333,[cells/mL (X 10^5),0.12802803609520197,0.007775280774580344, [mmol C/m^3]
2003-08-10T04:42:00,-35.62,-34.355,63.339,0.1899333333333333,[cells/mL (X 10^5),0.11672359239310026,0.009399014283529078, [mmol C/m^3]
2003-08-10T04:42:00,-35.62,-34.355,79.4,0.1284666666666667,[cells/mL (X 10^5),0.11045788507908583,0.010103775701937436, [mmol C/m^3]
2003-08-10T04:42:00,-35.62,-34.355,104.192,0.1228666666666667,[cells/mL (X 10^5),0.09953394997864962,0.011301279716299089, [mmol C/m^3]
2003-08-10T11:58:00,-36.394,-35.338,7.438,0.6722666666666667,[cells/mL (X 10^5),0.1243814891204238,0.017928643129168365, [mmol C/m^3]
2003-08-10T11:58:00,-36.394,-35.338,22.953000000000007,0.7390000000000001,[cells/mL (X 10^5),0.12079237028956413,0.017123274486017245, [mmol C/m^3]
2003-08-10T11:58:00,-36.394,-35.338,42.951,0.7324,[cells/mL (X 10^5),0.11639351304620504,0.0160423970008099, [mmol C/m^3]
2003-08-10T11:58:00,-36.394,-35.338,52.668,0.6427333333333334,[cells/mL (X 10^5),0.11378182377666235,0.015579625523725363, [mmol C/m^3]
2003-08-10T11:58:00,-36.394,-35.338,68.066,0.5980666666666665,[cells/mL (X 10^5),0.11087421141564846,0.015334994127371621, [mmol C/m^3]
2003-08-10T11:58:00,-36.394,-35.338,82.87899999999998,0.3682,[cells/mL (X 10^5),0.10402705986052752,0.015003546887787104, [mmol C/m^3]
2003-08-10T11:58:00,-36.394,-35.338,103.166,0.09133333333333334,[cells/mL (X 10^5),0.09485881309956312,0.011587546129580916, [mmol C/m^3]
2003-08-10T11:58:00,-36.394,-35.338,153.72,0.08293333333333335,[cells/mL (X 10^5),0.010307454830581264,0.01299452953911746, [mmol C/m^3]
2003-08-10T11:58:00,-36.394,-35.338,204.142,0.05093333333333333,[cells/mL (X 10^5),,, [mmol C/m^3]
2003-09-10T12:58:00,-39.386,-39.331,8.693,0.2696666666666667,[cells/mL (X 10^5),0.16234402731060982,0.009260756695645595, [mmol C/m^3]
2003-09-10T12:58:00,-39.386,-39.331,23.435,0.2686,[cells/mL (X 10^5),0.15722287446260452,0.008318480282137778, [mmol C/m^3]
2003-09-10T12:58:00,-39.386,-39.331,39.231,0.277558268590455,[cells/mL (X 10^5),0.15161826461553574,0.005577864346372417, [mmol C/m^3]
2003-09-10T12:58:00,-39.386,-39.331,53.389,0.309,[cells/mL (X 10^5),0.10291713383048773,0.03788514127649879, [mmol C/m^3]
2003-09-10T12:58:00,-39.386,-39.331,69.117,0.3232666666666667,[cells/mL (X 10^5),0.08728035818785429,0.03269806173978831, [mmol C/m^3]
2003-09-10T12:58:00,-39.386,-39.331,83.505,0.3555333333333334,[cells/mL (X 10^5),0.05730469152331352,0.010017196583977168, [mmol C/m^3]
2003-09-10T12:58:00,-39.386,-39.331,103.78,0.3654,[cells/mL (X 10^5),0.04260119702666998,0.003147284458618411, [mmol C/m^3]
2003-09-10T12:58:00,-39.386,-39.331,154.39700000000005,0.34205980066445185,[cells/mL (X 10^5),0.015235343016684055,0.0054402103604794085, [mmol C/m^3]
2003-09-10T12:58:00,-39.386,-39.331,203.953,0.2855333333333333,[cells/mL (X 10^5),,, [mmol C/m^3]
2003-09-14T09:55:00,47.983,-11.539,9.28,0.2825333333333333,[cells/mL (X 10^5),0.4160742200911045,0.009724761472609861, [mmol C/m^3]
2003-09-14T09:55:00,47.983,-11.539,43.017,0.43853333333333344,[cells/mL (X 10^5),0.1949610598385334,0.013960157172922923, [mmol C/m^3]
2003-09-14T09:55:00,47.983,-11.539,53.629,0.2341333333333333,[cells/mL (X 10^5),0.11228248476982117,0.011662625252458828, [mmol C/m^3]
2003-09-14T09:55:00,47.983,-11.539,62.327,0.1315333333333333,[cells/mL (X 10^5),0.05254423664882779,0.007821874630182173, [mmol C/m^3]
2003-09-14T09:55:00,47.983,-11.539,78.587,0.0554,[cells/mL (X 10^5),0.019423834630288184,0.004096960070835836, [mmol C/m^3]
2003-09-14T09:55:00,47.983,-11.539,103.753,0.012,[cells/mL (X 10^5),0.00031973309341992717,9.991227728859832e-05, [mmol C/m^3]
2003-09-14T09:55:00,47.983,-11.539,154.181,0.0004666666666666666,[cells/mL (X 10^5),3.825526334821916e-06,5.118705855564713e-07, [mmol C/m^3]
2003-09-14T09:55:00,47.983,-11.539,203.023,0.0001333333333333333,[cells/mL (X 10^5),,, [mmol C/m^3]
2003-09-15T09:47:00,46.691,-17.004,14.371,0.1238198757763975,[cells/mL (X 10^5),0.4082719422876835,0.009212305625655986, [mmol C/m^3]
2003-09-15T09:47:00,46.691,-17.004,27.465,0.139,[cells/mL (X 10^5),0.3758273422718048,0.012437178571512927, [mmol C/m^3]
2003-09-15T09:47:00,46.691,-17.004,42.353,0.1572,[cells/mL (X 10^5),0.18645851127803326,0.015966258578820895, [mmol C/m^3]
2003-09-15T09:47:00,46.691,-17.004,52.624,0.06646666666666667,[cells/mL (X 10^5),0.11067412048578262,0.014883473823405135, [mmol C/m^3]
2003-09-15T09:47:00,46.691,-17.004,62.647,0.0372,[cells/mL (X 10^5),0.055370214860886335,0.010288265631836428, [mmol C/m^3]
2003-09-15T09:47:00,46.691,-17.004,77.992,0.0284,[cells/mL (X 10^5),0.022896782029420137,0.005628004108543596, [mmol C/m^3]
2003-09-15T09:47:00,46.691,-17.004,93.295,0.004866666666666668,[cells/mL (X 10^5),0.002385063751717098,0.0008579046485732973, [mmol C/m^3]
2003-09-15T09:47:00,46.691,-17.004,153.893,0.0001333333333333333,[cells/mL (X 10^5),1.3168935993235209e-05,3.532722420769336e-06, [mmol C/m^3]
2003-09-15T09:47:00,46.691,-17.004,203.956,0.0002,[cells/mL (X 10^5),,, [mmol C/m^3]
2003-09-16T11:22:00,43.044,-19.622,15.623,0.034333333333333334,[cells/mL (X 10^5),0.40961190313100815,0.004966028994954019, [mmol C/m^3]
2003-09-16T11:22:00,43.044,-19.622,21.937,0.01506666666666667,[cells/mL (X 10^5),0.3580648675560951,0.004970457207202825, [mmol C/m^3]
2003-09-16T11:22:00,43.044,-19.622,31.714,0.0224,[cells/mL (X 10^5),0.300753116607666,0.008695274091497463, [mmol C/m^3]
2003-09-16T11:22:00,43.044,-19.622,51.819,0.1079333333333333,[cells/mL (X 10^5),0.1610882543027401,0.014705302232392511, [mmol C/m^3]
2003-09-16T11:22:00,43.044,-19.622,61.87300000000001,0.11166666666666668,[cells/mL (X 10^5),0.09322254545986652,0.013616323565693937, [mmol C/m^3]
2003-09-16T11:22:00,43.044,-19.622,76.916,0.041,[cells/mL (X 10^5),0.04715379420667887,0.010400771388047932, [mmol C/m^3]
2003-09-16T11:22:00,43.044,-19.622,102.123,0.007933333333333334,[cells/mL (X 10^5),0.0030181881738826632,0.0014372484621431403, [mmol C/m^3]
2003-09-16T11:22:00,43.044,-19.622,152.744,0.0012,[cells/mL (X 10^5),2.1628350395985763e-05,6.507880618431459e-06, [mmol C/m^3]
2003-09-16T11:22:00,43.044,-19.622,202.468,0.0008,[cells/mL (X 10^5),,, [mmol C/m^3]
2003-09-17T10:50:00,39.44300000000001,-21.544,9.834,0.05113333333333333,[cells/mL (X 10^5),0.31128179281949997,0.0034674311296367588, [mmol C/m^3]
2003-09-17T10:50:00,39.44300000000001,-21.544,21.825,0.044866666666666666,[cells/mL (X 10^5),0.30063872411847115,0.0031719049174400663, [mmol C/m^3]
2003-09-17T10:50:00,39.44300000000001,-21.544,37.047,0.03333333333333333,[cells/mL (X 10^5),0.287184402346611,0.0031209608275893285, [mmol C/m^3]
2003-09-17T10:50:00,39.44300000000001,-21.544,57.093,0.3362666666666665,[cells/mL (X 10^5),0.25972843915224075,0.005489519730103962, [mmol C/m^3]
2003-09-17T10:50:00,39.44300000000001,-21.544,66.97399999999999,0.15406666666666669,[cells/mL (X 10^5),0.2170063778758049,0.006438762087589983, [mmol C/m^3]
2003-09-17T10:50:00,39.44300000000001,-21.544,82.15299999999998,0.022,[cells/mL (X 10^5),0.10094498097896576,0.019087188956990218, [mmol C/m^3]
2003-09-17T10:50:00,39.44300000000001,-21.544,100.611,0.005920177383592018,[cells/mL (X 10^5),0.029428121633827686,0.01412668752225619, [mmol C/m^3]
2003-09-17T10:50:00,39.44300000000001,-21.544,153.10399999999996,0.0008647450110864745,[cells/mL (X 10^5),0.00043390693008404924,0.0004743276637405893, [mmol C/m^3]
2003-09-17T10:50:00,39.44300000000001,-21.544,203.896,0.00033333333333333343,[cells/mL (X 10^5),,, [mmol C/m^3]
2003-09-18T00:54:00,38.167,-24.701,1.7080000000000002,0.12326666666666668,[cells/mL (X 10^5),0.34694284573197365,0.002778995587084599, [mmol C/m^3]
2003-09-18T00:54:00,38.167,-24.701,16.611,0.1192,[cells/mL (X 10^5),0.3433585725724697,0.0025273044980947458, [mmol C/m^3]
2003-09-18T00:54:00,38.167,-24.701,27.845,0.06906666666666668,[cells/mL (X 10^5),0.33115722984075546,0.0019890957658848765, [mmol C/m^3]
2003-09-18T00:54:00,38.167,-24.701,52.034,0.17333333333333328,[cells/mL (X 10^5),0.23819592595100403,0.00573315964014207, [mmol C/m^3]
2003-09-18T00:54:00,38.167,-24.701,61.965,0.04953333333333333,[cells/mL (X 10^5),0.14987369813024998,0.007272301193973133, [mmol C/m^3]
2003-09-18T00:54:00,38.167,-24.701,77.312,0.01381535038932147,[cells/mL (X 10^5),0.07839138712733984,0.006984181525865668, [mmol C/m^3]
2003-09-18T00:54:00,38.167,-24.701,92.477,0.003866666666666666,[cells/mL (X 10^5),0.013474494451656938,0.0030557836342056245, [mmol C/m^3]
2003-09-18T00:54:00,38.167,-24.701,122.711,0.0007333333333333332,[cells/mL (X 10^5),0.0005257476241240511,0.00041432176036618776, [mmol C/m^3]
2003-09-18T00:54:00,38.167,-24.701,203.212,0.0001333333333333333,[cells/mL (X 10^5),,, [mmol C/m^3]
2003-09-19T03:24:00,34.683,-22.993,2.617,0.0152112676056338,[cells/mL (X 10^5),0.28477858006954193,0.010515155071801535, [mmol C/m^3]
2003-09-19T03:24:00,34.683,-22.993,14.928,0.02254777070063694,[cells/mL (X 10^5),0.2835647761821747,0.010584765715101894, [mmol C/m^3]
2003-09-19T03:24:00,34.683,-22.993,24.018,0.018375,[cells/mL (X 10^5),0.2776036933064461,0.01137017622995007, [mmol C/m^3]
2003-09-19T03:24:00,34.683,-22.993,40.494,0.01112462006079027,[cells/mL (X 10^5),0.27223850786685944,0.005849574929775633, [mmol C/m^3]
2003-09-19T03:24:00,34.683,-22.993,68.221,0.0164,[cells/mL (X 10^5),0.2568642795085907,0.00269156265727555, [mmol C/m^3]
2003-09-19T03:24:00,34.683,-22.993,88.301,0.0056666666666666645,[cells/mL (X 10^5),0.15827668085694313,0.015495707571866196, [mmol C/m^3]
2003-09-19T03:24:00,34.683,-22.993,108.47,0.0008666666666666668,[cells/mL (X 10^5),0.05331998039036989,0.014532913057646413, [mmol C/m^3]
2003-09-19T03:24:00,34.683,-22.993,154.013,0.00033333333333333343,[cells/mL (X 10^5),0.0006031696793797892,0.0007441040673855344, [mmol C/m^3]
2003-09-19T03:24:00,34.683,-22.993,203.323,6.659267480577136e-05,[cells/mL (X 10^5),,, [mmol C/m^3]
2003-09-19T10:53:00,33.493,-22.108,16.514,0.014266666666666669,[cells/mL (X 10^5),0.25347837805747986,0.0009412293111433439, [mmol C/m^3]
2003-09-19T10:53:00,33.493,-22.108,32.63,0.01873333333333333,[cells/mL (X 10^5),0.24698987230658528,0.0006650323552359734, [mmol C/m^3]
2003-09-19T10:53:00,33.493,-22.108,57.56100000000001,0.02346666666666667,[cells/mL (X 10^5),0.24033345654606816,0.0009720376972692201, [mmol C/m^3]
2003-09-19T10:53:00,33.493,-22.108,72.94800000000002,0.01746666666666667,[cells/mL (X 10^5),0.22869432717561725,0.003419303688868773, [mmol C/m^3]
2003-09-19T10:53:00,33.493,-22.108,93.249,0.0046,[cells/mL (X 10^5),0.1666150726377964,0.006044871198276355, [mmol C/m^3]
2003-09-19T10:53:00,33.493,-22.108,113.263,0.0004,[cells/mL (X 10^5),0.06880211643874645,0.0070573722596546104, [mmol C/m^3]
2003-09-19T10:53:00,33.493,-22.108,122.933,6.666666666666667e-05,[cells/mL (X 10^5),0.03495351318269968,0.004309788827382254, [mmol C/m^3]
2003-09-19T10:53:00,33.493,-22.108,162.806,0.0,[cells/mL (X 10^5),,, [mmol C/m^3]
2003-09-19T10:53:00,33.493,-22.108,203.545,0.0002,[cells/mL (X 10^5),,, [mmol C/m^3]
2003-09-20T10:50:00,29.357,-20.896,16.288,0.02586666666666667,[cells/mL (X 10^5),0.2130750920623541,0.005322093181605038, [mmol C/m^3]
2003-09-20T10:50:00,29.357,-20.896,32.071,0.02233333333333333,[cells/mL (X 10^5),0.2104509025812149,0.004884590999212387, [mmol C/m^3]
2003-09-20T10:50:00,29.357,-20.896,50.316,0.01908787541713014,[cells/mL (X 10^5),0.20488405972719193,0.006754992001735056, [mmol C/m^3]
2003-09-20T10:50:00,29.357,-20.896,62.381,0.021066666666666668,[cells/mL (X 10^5),0.20113457553088665,0.0085570875214431, [mmol C/m^3]
2003-09-20T10:50:00,29.357,-20.896,82.381,0.02306666666666667,[cells/mL (X 10^5),0.1956692822277546,0.008564046701226596, [mmol C/m^3]
2003-09-20T10:50:00,29.357,-20.896,102.498,0.0009333333333333332,[cells/mL (X 10^5),0.18459387868642807,0.00354053078812855, [mmol C/m^3]
2003-09-20T10:50:00,29.357,-20.896,112.767,0.0001333333333333333,[cells/mL (X 10^5),0.15187404863536358,0.006889183339823019, [mmol C/m^3]
2003-09-20T10:50:00,29.357,-20.896,153.256,0.0001333333333333333,[cells/mL (X 10^5),0.019152308232150972,0.005204817331223359, [mmol C/m^3]
2003-09-20T10:50:00,29.357,-20.896,203.806,0.0,[cells/mL (X 10^5),,, [mmol C/m^3]
2003-09-21T10:52:00,25.085,-20.744,15.606,0.02626086956521739,[cells/mL (X 10^5),0.31471675261855125,0.03953722730374114, [mmol C/m^3]
2003-09-21T10:52:00,25.085,-20.744,26.419,0.022266666666666667,[cells/mL (X 10^5),0.30834364145994186,0.03416999763906975, [mmol C/m^3]
2003-09-21T10:52:00,25.085,-20.744,44.64100000000001,0.0202,[cells/mL (X 10^5),0.26801978424191475,0.014751321743623057, [mmol C/m^3]
2003-09-21T10:52:00,25.085,-20.744,52.392,0.0192,[cells/mL (X 10^5),0.24499917030334473,0.007990851030438128, [mmol C/m^3]
2003-09-21T10:52:00,25.085,-20.744,62.40600000000001,0.02066666666666667,[cells/mL (X 10^5),0.21824605576694012,0.01277402730691617, [mmol C/m^3]
2003-09-21T10:52:00,25.085,-20.744,82.61200000000002,0.01806666666666667,[cells/mL (X 10^5),0.14931792579591274,0.04573104553299971, [mmol C/m^3]
2003-09-21T10:52:00,25.085,-20.744,102.824,0.001,[cells/mL (X 10^5),0.0795242718886584,0.044451041521344534, [mmol C/m^3]
2003-09-21T10:52:00,25.085,-20.744,153.009,6.666666666666667e-05,[cells/mL (X 10^5),0.003093814360909164,0.0028293351603422626, [mmol C/m^3]
2003-09-21T10:52:00,25.085,-20.744,203.535,0.0,[cells/mL (X 10^5),,, [mmol C/m^3]
2003-09-22T11:01:00,20.808000000000003,-20.582,7.89,0.19886666666666672,[cells/mL (X 10^5),0.32933687418699265,0.03055734873910941, [mmol C/m^3]
2003-09-22T11:01:00,20.808000000000003,-20.582,17.296,0.20533333333333328,[cells/mL (X 10^5),0.32745978236198425,0.02973797493053777, [mmol C/m^3]
2003-09-22T11:01:00,20.808000000000003,-20.582,27.28,0.2052,[cells/mL (X 10^5),0.32205674052238464,0.027527060975453602, [mmol C/m^3]
2003-09-22T11:01:00,20.808000000000003,-20.582,42.484,0.6836666666666668,[cells/mL (X 10^5),0.2756466194987297,0.011063549929742855, [mmol C/m^3]
2003-09-22T11:01:00,20.808000000000003,-20.582,52.588,0.2034,[cells/mL (X 10^5),0.25147560238838196,0.020665492856784113, [mmol C/m^3]
2003-09-22T11:01:00,20.808000000000003,-20.582,67.73100000000001,0.027866666666666668,[cells/mL (X 10^5),0.21706947311758995,0.05219732520180271, [mmol C/m^3]
2003-09-22T11:01:00,20.808000000000003,-20.582,82.67,0.012133333333333331,[cells/mL (X 10^5),0.09695391915738583,0.04995409743077515, [mmol C/m^3]
2003-09-22T11:01:00,20.808000000000003,-20.582,102.541,0.009066666666666666,[cells/mL (X 10^5),0.022305911814328283,0.018009820697213776, [mmol C/m^3]
2003-09-22T11:01:00,20.808000000000003,-20.582,204.13,0.002866666666666667,[cells/mL (X 10^5),,, [mmol C/m^3]
2003-09-23T12:15:00,20.327,-17.771,1.975,0.0472,[cells/mL (X 10^5),0.3789042979478836,0.04402355909641559, [mmol C/m^3]
2003-09-23T12:15:00,20.327,-17.771,12.144,0.04513333333333333,[cells/mL (X 10^5),0.37440621480345726,0.04189252480194979, [mmol C/m^3]
2003-09-23T12:15:00,20.327,-17.771,26.845,0.4613333333333334,[cells/mL (X 10^5),0.34880803525447845,0.025449350543587382, [mmol C/m^3]
2003-09-23T12:15:00,20.327,-17.771,42.065,0.17233333333333328,[cells/mL (X 10^5),0.2920000907033682,0.04775251082334831, [mmol C/m^3]
2003-09-23T12:15:00,20.327,-17.771,62.053,0.010733333333333327,[cells/mL (X 10^5),0.09716048371046782,0.03900193135234117, [mmol C/m^3]
2003-09-23T12:15:00,20.327,-17.771,81.87100000000002,0.0066,[cells/mL (X 10^5),0.013082917721476406,0.0062426634501553885, [mmol C/m^3]
2003-09-23T12:15:00,20.327,-17.771,102.212,0.0062,[cells/mL (X 10^5),0.00013206554626776779,7.181636418180344e-05, [mmol C/m^3]
