time,lat,lon,depth,prochlorococcus_abundance,Unit,picoprokaryote,picoprokaryote_std,target_unit
1987-06-27T00:00:00,34.6,-50.97,85.0,34570.0,[cells/ml],,, [mmol C/m^3]
1987-06-27T00:00:00,34.6,-50.97,90.0,37766.0,[cells/ml],,, [mmol C/m^3]
1987-06-27T00:00:00,34.6,-50.97,95.0,31971.0,[cells/ml],,, [mmol C/m^3]
1987-06-27T00:00:00,34.6,-50.97,100.0,14421.0,[cells/ml],,, [mmol C/m^3]
1987-06-27T00:00:00,34.6,-50.97,105.0,7625.0,[cells/ml],,, [mmol C/m^3]
1987-06-27T00:00:00,34.6,-50.97,110.0,2746.0,[cells/ml],,, [mmol C/m^3]
1987-06-28T00:00:00,34.59,-51.0,85.0,18816.0,[cells/ml],,, [mmol C/m^3]
1987-06-28T00:00:00,34.59,-51.0,90.0,9298.0,[cells/ml],,, [mmol C/m^3]
1987-06-28T00:00:00,34.59,-51.0,95.0,3494.0,[cells/ml],,, [mmol C/m^3]
1987-06-28T00:00:00,34.59,-51.0,100.0,775.0,[cells/ml],,, [mmol C/m^3]
1987-06-28T00:00:00,34.59,-51.0,105.0,387.0,[cells/ml],,, [mmol C/m^3]
1987-06-28T00:00:00,34.59,-51.0,110.0,381.0,[cells/ml],,, [mmol C/m^3]
1987-06-29T00:00:00,34.59,-50.98,95.0,27830.0,[cells/ml],,, [mmol C/m^3]
1987-06-29T00:00:00,34.59,-50.98,100.0,22025.0,[cells/ml],,, [mmol C/m^3]
1987-06-29T00:00:00,34.59,-50.98,105.0,19317.0,[cells/ml],,, [mmol C/m^3]
1987-06-29T00:00:00,34.59,-50.98,110.0,12864.0,[cells/ml],,, [mmol C/m^3]
1987-07-02T00:00:00,31.96,-55.65,125.0,41074.0,[cells/ml],,, [mmol C/m^3]
1987-07-02T00:00:00,31.96,-55.65,130.0,35277.0,[cells/ml],,, [mmol C/m^3]
1987-07-02T00:00:00,31.96,-55.65,135.0,35235.0,[cells/ml],,, [mmol C/m^3]
1987-07-02T00:00:00,31.96,-55.65,140.0,29578.0,[cells/ml],,, [mmol C/m^3]
1987-07-02T00:00:00,31.96,-55.65,145.0,26441.0,[cells/ml],,, [mmol C/m^3]
1987-07-02T00:00:00,31.96,-55.65,150.0,18168.0,[cells/ml],,, [mmol C/m^3]
1987-07-02T00:00:00,31.96,-55.65,155.0,7443.0,[cells/ml],,, [mmol C/m^3]
1987-07-02T00:00:00,31.96,-55.65,160.0,4104.0,[cells/ml],,, [mmol C/m^3]
1987-07-02T00:00:00,31.96,-55.65,170.0,1231.0,[cells/ml],,, [mmol C/m^3]
1987-07-02T00:00:00,31.96,-55.65,175.0,381.0,[cells/ml],,, [mmol C/m^3]
1987-09-17T00:00:00,19.53,-59.42,110.0,56730.0,[cells/ml],,, [mmol C/m^3]
1987-09-17T00:00:00,19.53,-59.42,130.0,21700.0,[cells/ml],,, [mmol C/m^3]
1987-09-17T00:00:00,19.53,-59.42,150.0,26921.0,[cells/ml],,, [mmol C/m^3]
1987-09-17T00:00:00,19.53,-59.42,170.0,8364.0,[cells/ml],,, [mmol C/m^3]
1987-09-17T00:00:00,19.53,-59.42,190.0,2384.0,[cells/ml],,, [mmol C/m^3]
1987-09-17T00:00:00,19.53,-59.42,210.0,195.0,[cells/ml],,, [mmol C/m^3]
1987-09-18T00:00:00,21.72,-61.52,110.0,41521.0,[cells/ml],,, [mmol C/m^3]
1987-09-18T00:00:00,21.72,-61.52,120.0,55093.0,[cells/ml],,, [mmol C/m^3]
1987-09-18T00:00:00,21.72,-61.52,130.0,69263.0,[cells/ml],,, [mmol C/m^3]
1987-09-18T00:00:00,21.72,-61.52,140.0,41557.0,[cells/ml],,, [mmol C/m^3]
1987-09-18T00:00:00,21.72,-61.52,150.0,30041.0,[cells/ml],,, [mmol C/m^3]
1987-09-18T00:00:00,21.72,-61.52,160.0,12186.0,[cells/ml],,, [mmol C/m^3]
1987-09-18T00:00:00,21.72,-61.52,170.0,5180.0,[cells/ml],,, [mmol C/m^3]
1987-09-18T00:00:00,21.72,-61.52,180.0,4749.0,[cells/ml],,, [mmol C/m^3]
1987-09-18T00:00:00,21.72,-61.52,190.0,2485.0,[cells/ml],,, [mmol C/m^3]
1987-09-18T00:00:00,21.72,-61.52,200.0,508.0,[cells/ml],,, [mmol C/m^3]
1987-09-18T00:00:00,21.72,-61.52,210.0,190.0,[cells/ml],,, [mmol C/m^3]
1987-09-18T00:00:00,21.72,-61.52,220.0,47.0,[cells/ml],,, [mmol C/m^3]
1987-09-18T00:00:00,21.72,-61.52,250.0,5.0,[cells/ml],,, [mmol C/m^3]
1987-09-19T00:00:00,23.73,-63.47,90.0,53868.0,[cells/ml],,, [mmol C/m^3]
1987-09-19T00:00:00,23.73,-63.47,100.0,102870.0,[cells/ml],,, [mmol C/m^3]
1987-09-19T00:00:00,23.73,-63.47,110.0,108488.0,[cells/ml],,, [mmol C/m^3]
1987-09-19T00:00:00,23.73,-63.47,120.0,88157.0,[cells/ml],,, [mmol C/m^3]
1987-09-19T00:00:00,23.73,-63.47,130.0,61100.0,[cells/ml],,, [mmol C/m^3]
1987-09-19T00:00:00,23.73,-63.47,140.0,42042.0,[cells/ml],,, [mmol C/m^3]
1987-09-19T00:00:00,23.73,-63.47,150.0,29100.0,[cells/ml],,, [mmol C/m^3]
1987-09-19T00:00:00,23.73,-63.47,160.0,20360.0,[cells/ml],,, [mmol C/m^3]
1987-09-19T00:00:00,23.73,-63.47,170.0,13117.0,[cells/ml],,, [mmol C/m^3]
1987-09-19T00:00:00,23.73,-63.47,180.0,7183.0,[cells/ml],,, [mmol C/m^3]
1987-09-19T00:00:00,23.73,-63.47,190.0,6755.0,[cells/ml],,, [mmol C/m^3]
1987-09-19T00:00:00,23.73,-63.47,200.0,5422.0,[cells/ml],,, [mmol C/m^3]
1987-09-19T00:00:00,23.73,-63.47,250.0,206.0,[cells/ml],,, [mmol C/m^3]
1987-09-19T00:00:00,23.73,-63.47,500.0,110.0,[cells/ml],,, [mmol C/m^3]
1987-09-20T00:00:00,26.8,-62.53,120.0,85205.0,[cells/ml],,, [mmol C/m^3]
1987-09-20T00:00:00,26.8,-62.53,130.0,61900.0,[cells/ml],,, [mmol C/m^3]
1987-09-20T00:00:00,26.8,-62.53,140.0,42715.0,[cells/ml],,, [mmol C/m^3]
1987-09-20T00:00:00,26.8,-62.53,150.0,28316.0,[cells/ml],,, [mmol C/m^3]
1987-09-20T00:00:00,26.8,-62.53,160.0,22858.0,[cells/ml],,, [mmol C/m^3]
1987-09-20T00:00:00,26.8,-62.53,170.0,18370.0,[cells/ml],,, [mmol C/m^3]
1987-09-20T00:00:00,26.8,-62.53,180.0,13578.0,[cells/ml],,, [mmol C/m^3]
1987-09-20T00:00:00,26.8,-62.53,190.0,10004.0,[cells/ml],,, [mmol C/m^3]
1987-09-20T00:00:00,26.8,-62.53,200.0,4878.0,[cells/ml],,, [mmol C/m^3]
1987-09-20T00:00:00,26.8,-62.53,220.0,418.0,[cells/ml],,, [mmol C/m^3]
1987-09-20T00:00:00,26.8,-62.53,250.0,26.0,[cells/ml],,, [mmol C/m^3]
1987-09-21T00:00:00,29.62,-61.68,100.0,84360.0,[cells/ml],,, [mmol C/m^3]
1987-09-21T00:00:00,29.62,-61.68,110.0,69710.0,[cells/ml],,, [mmol C/m^3]
1987-09-21T00:00:00,29.62,-61.68,120.0,49210.0,[cells/ml],,, [mmol C/m^3]
1987-09-21T00:00:00,29.62,-61.68,130.0,38715.0,[cells/ml],,, [mmol C/m^3]
1987-09-21T00:00:00,29.62,-61.68,140.0,28895.0,[cells/ml],,, [mmol C/m^3]
1987-09-21T00:00:00,29.62,-61.68,160.0,8230.0,[cells/ml],,, [mmol C/m^3]
1987-09-21T00:00:00,29.62,-61.68,180.0,465.0,[cells/ml],,, [mmol C/m^3]
1987-09-21T00:00:00,29.62,-61.68,200.0,720.0,[cells/ml],,, [mmol C/m^3]
1987-09-22T00:00:00,29.62,-61.7,100.0,82840.0,[cells/ml],,, [mmol C/m^3]
1987-09-22T00:00:00,29.62,-61.7,110.0,49710.0,[cells/ml],,, [mmol C/m^3]
1987-09-22T00:00:00,29.62,-61.7,120.0,43415.0,[cells/ml],,, [mmol C/m^3]
1987-09-22T00:00:00,29.62,-61.7,130.0,21355.0,[cells/ml],,, [mmol C/m^3]
1987-09-22T00:00:00,29.62,-61.7,140.0,15080.0,[cells/ml],,, [mmol C/m^3]
1987-09-22T00:00:00,29.62,-61.7,150.0,13565.0,[cells/ml],,, [mmol C/m^3]
1987-09-22T00:00:00,29.62,-61.7,160.0,6735.0,[cells/ml],,, [mmol C/m^3]
1987-09-22T00:00:00,29.62,-61.7,200.0,0.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,100.0,81118.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,100.0,74363.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,100.0,77260.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,100.0,81405.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,110.0,71905.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,110.0,70770.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,110.0,40385.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,120.0,41425.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,120.0,35280.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,120.0,48273.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,120.0,56855.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,130.0,26188.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,130.0,21645.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,130.0,27545.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,130.0,48195.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,140.0,17948.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,140.0,13025.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,140.0,17423.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,140.0,25530.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,150.0,7220.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,150.0,6010.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,150.0,17138.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,150.0,10930.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,160.0,4285.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,160.0,1798.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,160.0,9525.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,160.0,2440.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,200.0,978.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,200.0,705.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,200.0,1340.0,[cells/ml],,, [mmol C/m^3]
1987-09-23T00:00:00,29.62,-61.72,200.0,265.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.52,-62.18,100.0,70790.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.52,-62.18,100.0,90830.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.52,-62.18,110.0,72405.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.52,-62.18,120.0,40825.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.52,-62.18,120.0,53740.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.52,-62.18,130.0,21230.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.52,-62.18,130.0,25535.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.52,-62.18,140.0,14650.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.52,-62.18,140.0,11650.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.52,-62.18,150.0,9710.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.52,-62.18,150.0,6210.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.52,-62.18,160.0,4915.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.52,-62.18,160.0,4185.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.52,-62.18,200.0,120.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.52,-62.18,200.0,50.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.62,-61.72,100.0,92795.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.62,-61.72,100.0,77010.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.62,-61.72,110.0,61085.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.62,-61.72,110.0,52225.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.62,-61.72,120.0,52035.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.62,-61.72,120.0,40305.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.62,-61.72,130.0,32995.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.62,-61.72,130.0,27125.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.62,-61.72,140.0,17085.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.62,-61.72,140.0,14560.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.62,-61.72,150.0,7925.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.62,-61.72,150.0,7805.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.62,-61.72,160.0,4090.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.62,-61.72,160.0,5105.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.62,-61.72,200.0,125.0,[cells/ml],,, [mmol C/m^3]
1987-09-24T00:00:00,29.62,-61.72,200.0,565.0,[cells/ml],,, [mmol C/m^3]
1987-09-25T00:00:00,29.45,-62.42,100.0,79865.0,[cells/ml],,, [mmol C/m^3]
1987-09-25T00:00:00,29.45,-62.42,110.0,70565.0,[cells/ml],,, [mmol C/m^3]
1987-09-25T00:00:00,29.45,-62.42,130.0,29830.0,[cells/ml],,, [mmol C/m^3]
1987-09-25T00:00:00,29.45,-62.42,140.0,15900.0,[cells/ml],,, [mmol C/m^3]
1987-09-25T00:00:00,29.45,-62.42,150.0,9425.0,[cells/ml],,, [mmol C/m^3]
1987-09-25T00:00:00,29.45,-62.42,160.0,5895.0,[cells/ml],,, [mmol C/m^3]
1987-09-25T00:00:00,29.45,-62.42,200.0,50.0,[cells/ml],,, [mmol C/m^3]
1987-09-26T00:00:00,29.62,-61.72,80.0,128030.0,[cells/ml],,, [mmol C/m^3]
1987-09-26T00:00:00,29.62,-61.72,90.0,123530.0,[cells/ml],,, [mmol C/m^3]
1987-09-26T00:00:00,29.62,-61.72,100.0,79875.0,[cells/ml],,, [mmol C/m^3]
1987-09-26T00:00:00,29.62,-61.72,110.0,77610.0,[cells/ml],,, [mmol C/m^3]
1987-09-26T00:00:00,29.62,-61.72,120.0,43295.0,[cells/ml],,, [mmol C/m^3]
1987-09-26T00:00:00,29.62,-61.72,130.0,21595.0,[cells/ml],,, [mmol C/m^3]
1987-09-26T00:00:00,29.62,-61.72,140.0,12880.0,[cells/ml],,, [mmol C/m^3]
1987-09-26T00:00:00,29.62,-61.72,150.0,5440.0,[cells/ml],,, [mmol C/m^3]
1987-09-26T00:00:00,29.62,-61.72,160.0,1080.0,[cells/ml],,, [mmol C/m^3]
1987-09-26T00:00:00,29.62,-61.72,180.0,755.0,[cells/ml],,, [mmol C/m^3]
1987-09-26T00:00:00,29.62,-61.72,200.0,630.0,[cells/ml],,, [mmol C/m^3]
1987-10-04T00:00:00,27.925,-62.485,80.0,97385.0,[cells/ml],,, [mmol C/m^3]
1987-10-04T00:00:00,27.925,-62.485,100.0,58345.0,[cells/ml],,, [mmol C/m^3]
1987-10-05T00:00:00,26.23,-63.25,100.0,31450.0,[cells/ml],,, [mmol C/m^3]
1987-10-05T00:00:00,26.23,-63.25,110.0,79290.0,[cells/ml],,, [mmol C/m^3]
1987-10-05T00:00:00,26.23,-63.25,120.0,93030.0,[cells/ml],,, [mmol C/m^3]
1987-10-05T00:00:00,26.23,-63.25,130.0,47190.0,[cells/ml],,, [mmol C/m^3]
1987-10-05T00:00:00,26.23,-63.25,140.0,38165.0,[cells/ml],,, [mmol C/m^3]
1987-10-05T00:00:00,26.23,-63.25,150.0,28470.0,[cells/ml],,, [mmol C/m^3]
1987-10-05T00:00:00,26.23,-63.25,200.0,6620.0,[cells/ml],,, [mmol C/m^3]
1987-10-06T00:00:00,26.28,-63.25,120.0,95540.0,[cells/ml],,, [mmol C/m^3]
1987-10-06T00:00:00,26.28,-63.25,130.0,42145.0,[cells/ml],,, [mmol C/m^3]
1987-10-06T00:00:00,26.28,-63.25,140.0,35445.0,[cells/ml],,, [mmol C/m^3]
1987-10-06T00:00:00,26.28,-63.25,150.0,27025.0,[cells/ml],,, [mmol C/m^3]
1987-10-06T00:00:00,26.28,-63.25,200.0,3455.0,[cells/ml],,, [mmol C/m^3]
1987-10-07T00:00:00,26.3,-63.27,110.0,107235.0,[cells/ml],,, [mmol C/m^3]
1987-10-07T00:00:00,26.3,-63.27,120.0,90180.0,[cells/ml],,, [mmol C/m^3]
1987-10-07T00:00:00,26.3,-63.27,130.0,58595.0,[cells/ml],,, [mmol C/m^3]
1987-10-07T00:00:00,26.3,-63.27,140.0,36950.0,[cells/ml],,, [mmol C/m^3]
1987-10-07T00:00:00,26.3,-63.27,150.0,29835.0,[cells/ml],,, [mmol C/m^3]
1987-10-07T00:00:00,26.3,-63.27,200.0,7845.0,[cells/ml],,, [mmol C/m^3]
1987-10-08T00:00:00,26.3,-63.32,120.0,96875.0,[cells/ml],,, [mmol C/m^3]
1987-10-08T00:00:00,26.3,-63.32,130.0,51700.0,[cells/ml],,, [mmol C/m^3]
1987-10-08T00:00:00,26.3,-63.32,140.0,50595.0,[cells/ml],,, [mmol C/m^3]
1987-10-08T00:00:00,26.3,-63.32,150.0,34635.0,[cells/ml],,, [mmol C/m^3]
1987-10-08T00:00:00,26.3,-63.32,200.0,5835.0,[cells/ml],,, [mmol C/m^3]
1987-10-09T00:00:00,26.3,-63.43,115.0,115215.0,[cells/ml],,, [mmol C/m^3]
1987-10-09T00:00:00,26.3,-63.43,120.0,107635.0,[cells/ml],,, [mmol C/m^3]
1987-10-09T00:00:00,26.3,-63.43,125.0,85435.0,[cells/ml],,, [mmol C/m^3]
1987-10-09T00:00:00,26.3,-63.43,130.0,64675.0,[cells/ml],,, [mmol C/m^3]
1987-10-09T00:00:00,26.3,-63.43,135.0,45620.0,[cells/ml],,, [mmol C/m^3]
1987-10-09T00:00:00,26.3,-63.43,140.0,47295.0,[cells/ml],,, [mmol C/m^3]
1987-10-11T00:00:00,21.38,-61.0,120.0,77360.0,[cells/ml],,, [mmol C/m^3]
1987-10-11T00:00:00,21.38,-61.0,130.0,61545.0,[cells/ml],,, [mmol C/m^3]
1987-10-11T00:00:00,21.38,-61.0,140.0,64040.0,[cells/ml],,, [mmol C/m^3]
1987-10-11T00:00:00,21.38,-61.0,200.0,5290.0,[cells/ml],,, [mmol C/m^3]
1988-09-10T00:00:00,35.98,-64.03,100.0,49258.0,[cells/ml],,, [mmol C/m^3]
1988-09-10T00:00:00,35.98,-64.03,105.0,35597.0,[cells/ml],,, [mmol C/m^3]
1988-09-10T00:00:00,35.98,-64.03,130.0,17286.0,[cells/ml],,, [mmol C/m^3]
1988-09-10T00:00:00,35.98,-64.03,150.0,2502.0,[cells/ml],,, [mmol C/m^3]
1988-09-10T00:00:00,35.98,-64.03,200.0,255.0,[cells/ml],,, [mmol C/m^3]
1988-09-11T00:00:00,35.97,-64.24,100.0,39843.0,[cells/ml],,, [mmol C/m^3]
1988-09-11T00:00:00,35.97,-64.24,105.0,25382.0,[cells/ml],,, [mmol C/m^3]
1988-09-11T00:00:00,35.97,-64.24,110.0,27265.0,[cells/ml],,, [mmol C/m^3]
1988-09-11T00:00:00,35.97,-64.24,115.0,14392.0,[cells/ml],,, [mmol C/m^3]
1988-09-11T00:00:00,35.97,-64.24,120.0,10482.0,[cells/ml],,, [mmol C/m^3]
1988-09-11T00:00:00,35.97,-64.24,125.0,22030.0,[cells/ml],,, [mmol C/m^3]
1988-09-11T00:00:00,35.97,-64.24,130.0,21509.0,[cells/ml],,, [mmol C/m^3]
1988-09-11T00:00:00,35.97,-64.24,135.0,18223.0,[cells/ml],,, [mmol C/m^3]
1988-09-11T00:00:00,35.97,-64.24,140.0,14983.0,[cells/ml],,, [mmol C/m^3]
1988-09-11T00:00:00,35.97,-64.24,145.0,14630.0,[cells/ml],,, [mmol C/m^3]
1988-09-11T00:00:00,35.97,-64.24,150.0,7858.0,[cells/ml],,, [mmol C/m^3]
1988-09-11T00:00:00,35.97,-64.24,155.0,7242.0,[cells/ml],,, [mmol C/m^3]
1988-09-11T00:00:00,35.97,-64.24,160.0,5105.0,[cells/ml],,, [mmol C/m^3]
1988-09-11T00:00:00,35.97,-64.24,165.0,2704.0,[cells/ml],,, [mmol C/m^3]
1988-09-11T00:00:00,35.97,-64.24,170.0,2656.0,[cells/ml],,, [mmol C/m^3]
1988-09-11T00:00:00,35.97,-64.24,175.0,1530.0,[cells/ml],,, [mmol C/m^3]
1988-09-11T00:00:00,35.97,-64.24,180.0,2640.0,[cells/ml],,, [mmol C/m^3]
1988-09-11T00:00:00,35.97,-64.24,185.0,1327.0,[cells/ml],,, [mmol C/m^3]
1988-09-11T00:00:00,35.97,-64.24,190.0,745.0,[cells/ml],,, [mmol C/m^3]
1988-09-11T00:00:00,35.97,-64.24,195.0,927.0,[cells/ml],,, [mmol C/m^3]
1988-09-11T00:00:00,35.97,-64.24,200.0,1005.0,[cells/ml],,, [mmol C/m^3]
1988-09-12T00:00:00,35.92,-64.42,90.0,62121.0,[cells/ml],,, [mmol C/m^3]
1988-09-12T00:00:00,35.92,-64.42,95.0,56233.0,[cells/ml],,, [mmol C/m^3]
1988-09-12T00:00:00,35.92,-64.42,100.0,45419.0,[cells/ml],,, [mmol C/m^3]
1988-09-12T00:00:00,35.92,-64.42,105.0,32912.0,[cells/ml],,, [mmol C/m^3]
1988-09-12T00:00:00,35.92,-64.42,110.0,31384.0,[cells/ml],,, [mmol C/m^3]
1988-09-12T00:00:00,35.92,-64.42,150.0,2270.0,[cells/ml],,, [mmol C/m^3]
1988-09-12T00:00:00,35.92,-64.42,200.0,267.0,[cells/ml],,, [mmol C/m^3]
1988-09-13T00:00:00,35.9,-64.68,90.0,60439.0,[cells/ml],,, [mmol C/m^3]
1988-09-13T00:00:00,35.9,-64.68,100.0,43258.0,[cells/ml],,, [mmol C/m^3]
1988-09-13T00:00:00,35.9,-64.68,150.0,2705.0,[cells/ml],,, [mmol C/m^3]
1988-09-13T00:00:00,35.9,-64.68,200.0,383.0,[cells/ml],,, [mmol C/m^3]
1988-09-14T00:00:00,35.86,-64.97,90.0,66657.0,[cells/ml],,, [mmol C/m^3]
1988-09-14T00:00:00,35.86,-64.97,95.0,65487.0,[cells/ml],,, [mmol C/m^3]
1988-09-14T00:00:00,35.86,-64.97,100.0,62306.0,[cells/ml],,, [mmol C/m^3]
1988-09-14T00:00:00,35.86,-64.97,105.0,47104.0,[cells/ml],,, [mmol C/m^3]
1988-09-14T00:00:00,35.86,-64.97,110.0,31051.0,[cells/ml],,, [mmol C/m^3]
1988-09-14T00:00:00,35.86,-64.97,150.0,2963.0,[cells/ml],,, [mmol C/m^3]
1988-09-14T00:00:00,35.86,-64.97,200.0,280.0,[cells/ml],,, [mmol C/m^3]
1988-09-15T00:00:00,35.85,-64.98,150.0,5623.0,[cells/ml],,, [mmol C/m^3]
1988-09-15T00:00:00,35.85,-64.98,200.0,180.0,[cells/ml],,, [mmol C/m^3]
1988-09-16T00:00:00,35.9,-65.27,90.0,66482.0,[cells/ml],,, [mmol C/m^3]
1988-09-16T00:00:00,35.9,-65.27,95.0,50788.0,[cells/ml],,, [mmol C/m^3]
1988-09-16T00:00:00,35.9,-65.27,100.0,35195.0,[cells/ml],,, [mmol C/m^3]
1988-09-16T00:00:00,35.9,-65.27,105.0,29385.0,[cells/ml],,, [mmol C/m^3]
1988-09-16T00:00:00,35.9,-65.27,110.0,26318.0,[cells/ml],,, [mmol C/m^3]
1988-09-16T00:00:00,35.9,-65.27,115.0,22425.0,[cells/ml],,, [mmol C/m^3]
1988-09-16T00:00:00,35.9,-65.27,120.0,20349.0,[cells/ml],,, [mmol C/m^3]
1988-09-16T00:00:00,35.9,-65.27,125.0,15540.0,[cells/ml],,, [mmol C/m^3]
1988-09-16T00:00:00,35.9,-65.27,130.0,12283.0,[cells/ml],,, [mmol C/m^3]
1988-09-16T00:00:00,35.9,-65.27,135.0,12173.0,[cells/ml],,, [mmol C/m^3]
1988-09-16T00:00:00,35.9,-65.27,140.0,5743.0,[cells/ml],,, [mmol C/m^3]
1988-09-16T00:00:00,35.9,-65.27,145.0,3805.0,[cells/ml],,, [mmol C/m^3]
1988-09-16T00:00:00,35.9,-65.27,150.0,2328.0,[cells/ml],,, [mmol C/m^3]
1988-09-16T00:00:00,35.9,-65.27,160.0,526.0,[cells/ml],,, [mmol C/m^3]
1988-09-16T00:00:00,35.9,-65.27,170.0,609.0,[cells/ml],,, [mmol C/m^3]
1988-09-16T00:00:00,35.9,-65.27,180.0,430.0,[cells/ml],,, [mmol C/m^3]
1988-09-16T00:00:00,35.9,-65.27,190.0,273.0,[cells/ml],,, [mmol C/m^3]
1988-09-16T00:00:00,35.9,-65.27,200.0,302.0,[cells/ml],,, [mmol C/m^3]
1988-09-17T00:00:00,35.93,-65.49,80.0,46454.0,[cells/ml],,, [mmol C/m^3]
1988-09-17T00:00:00,35.93,-65.49,85.0,43406.0,[cells/ml],,, [mmol C/m^3]
1988-09-17T00:00:00,35.93,-65.49,90.0,36833.0,[cells/ml],,, [mmol C/m^3]
1988-09-17T00:00:00,35.93,-65.49,95.0,33852.0,[cells/ml],,, [mmol C/m^3]
1988-09-17T00:00:00,35.93,-65.49,100.0,28170.0,[cells/ml],,, [mmol C/m^3]
1988-09-17T00:00:00,35.93,-65.49,110.0,18783.0,[cells/ml],,, [mmol C/m^3]
1988-09-17T00:00:00,35.93,-65.49,130.0,6236.0,[cells/ml],,, [mmol C/m^3]
1988-09-17T00:00:00,35.93,-65.49,150.0,833.0,[cells/ml],,, [mmol C/m^3]
1988-09-18T00:00:00,36.09,-65.73,80.0,46552.0,[cells/ml],,, [mmol C/m^3]
